epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
1e-08, 524288, 4, TaskBased, 0, 216.496, 0.995381, 10.8801
1e-08, 524288, 4, TaskBased, 1, 216.496, 0.995381, 9.95798
1e-08, 524288, 4, TaskBased, 2, 216.496, 0.995381, 10.2881
1e-08, 524288, 4, TaskBased, 3, 216.496, 0.995381, 9.87905
1e-08, 524288, 4, TaskBased, 4, 216.496, 0.995381, 9.96504
1e-08, 524288, 4, TaskBased, 5, 216.496, 0.995381, 9.76811
1e-08, 524288, 4, TaskBased, 6, 216.496, 0.995381, 9.76206
1e-08, 524288, 4, TaskBased, 7, 216.496, 0.995381, 9.61333
1e-08, 524288, 4, TaskBased, 8, 216.496, 0.995381, 9.65108
1e-08, 524288, 4, TaskBased, mean, N.A, N.A, 9.97388
1e-08, 524288, 4, TaskBased, stddev, N.A, N.A, 0.395402
1e-08, 524288, 8, TaskBased, 0, 216.496, 0.995381, 6.87429
1e-08, 524288, 8, TaskBased, 1, 216.496, 0.995381, 7.34898
1e-08, 524288, 8, TaskBased, 2, 216.496, 0.995381, 6.9294
1e-08, 524288, 8, TaskBased, 3, 216.496, 0.995381, 6.97409
1e-08, 524288, 8, TaskBased, 4, 216.496, 0.995381, 6.74938
1e-08, 524288, 8, TaskBased, 5, 216.496, 0.995381, 6.43717
1e-08, 524288, 8, TaskBased, 6, 216.496, 0.995381, 6.34658
1e-08, 524288, 8, TaskBased, 7, 216.496, 0.995381, 6.54693
1e-08, 524288, 8, TaskBased, 8, 216.496, 0.995381, 6.7912
1e-08, 524288, 8, TaskBased, mean, N.A, N.A, 6.77756
1e-08, 524288, 8, TaskBased, stddev, N.A, N.A, 0.306864
1e-08, 524288, 16, TaskBased, 0, 216.496, 0.995381, 5.82405
1e-08, 524288, 16, TaskBased, 1, 216.496, 0.995381, 5.84585
1e-08, 524288, 16, TaskBased, 2, 216.496, 0.995381, 5.65809
1e-08, 524288, 16, TaskBased, 3, 216.496, 0.995381, 5.80081
1e-08, 524288, 16, TaskBased, 4, 216.496, 0.995381, 6.36831
1e-08, 524288, 16, TaskBased, 5, 216.496, 0.995381, 5.89886
1e-08, 524288, 16, TaskBased, 6, 216.496, 0.995381, 5.91681
1e-08, 524288, 16, TaskBased, 7, 216.496, 0.995381, 5.94872
1e-08, 524288, 16, TaskBased, 8, 216.496, 0.995381, 6.00371
1e-08, 524288, 16, TaskBased, mean, N.A, N.A, 5.91836
1e-08, 524288, 16, TaskBased, stddev, N.A, N.A, 0.195815
1e-06, 524288, 1, Classic, 0, 316.823, 0.996844, 20.9094
1e-06, 524288, 1, Classic, 1, 316.823, 0.996844, 20.6761
1e-06, 524288, 1, Classic, 2, 316.823, 0.996844, 20.6059
1e-06, 524288, 1, Classic, 3, 316.823, 0.996844, 20.6035
1e-06, 524288, 1, Classic, 4, 316.823, 0.996844, 20.623
1e-06, 524288, 1, Classic, 5, 316.823, 0.996844, 20.6015
1e-06, 524288, 1, Classic, 6, 316.823, 0.996844, 20.5839
1e-06, 524288, 1, Classic, 7, 316.823, 0.996844, 20.5969
1e-06, 524288, 1, Classic, 8, 316.823, 0.996844, 20.5982
1e-06, 524288, 1, Classic, mean, N.A, N.A, 20.6443
1e-06, 524288, 1, Classic, stddev, N.A, N.A, 0.102911
1e-06, 524288, 2, Classic, 0, 316.823, 0.996844, 10.8654
1e-06, 524288, 2, Classic, 1, 316.823, 0.996844, 10.5297
1e-06, 524288, 2, Classic, 2, 316.823, 0.996844, 10.49
1e-06, 524288, 2, Classic, 3, 316.823, 0.996844, 10.5279
