epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
1e-10, 262144, 1, Classic, 2, 87.2301, 0.988536, 120.601
1e-10, 262144, 1, Classic, 3, 87.2301, 0.988536, 120.669
1e-10, 262144, 1, Classic, 4, 87.2301, 0.988536, 120.57
1e-10, 262144, 1, Classic, 5, 87.2301, 0.988536, 120.573
1e-10, 262144, 1, Classic, 6, 87.2301, 0.988536, 120.577
1e-10, 262144, 1, Classic, 7, 87.2301, 0.988536, 120.597
1e-10, 262144, 1, Classic, 8, 87.2301, 0.988536, 120.568
1e-10, 262144, 1, Classic, mean, N.A, N.A, 120.625
1e-10, 262144, 1, Classic, stddev, N.A, N.A, 0.103595
1e-10, 262144, 1, TaskBased, 0, 87.2301, 0.988536, 120.865
1e-10, 262144, 1, TaskBased, 1, 87.2301, 0.988536, 120.791
1e-10, 262144, 1, TaskBased, 2, 87.2301, 0.988536, 120.757
1e-10, 262144, 1, TaskBased, 3, 87.2301, 0.988536, 120.812
1e-10, 262144, 1, TaskBased, 4, 87.2301, 0.988536, 120.807
1e-10, 262144, 1, TaskBased, 5, 87.2301, 0.988536, 120.796
1e-10, 262144, 1, TaskBased, 6, 87.2301, 0.988536, 120.834
1e-10, 262144, 1, TaskBased, 7, 87.2301, 0.988536, 120.793
1e-10, 262144, 1, TaskBased, 8, 87.2301, 0.988536, 120.807
1e-10, 262144, 1, TaskBased, mean, N.A, N.A, 120.807
1e-10, 262144, 1, TaskBased, stddev, N.A, N.A, 0.0299907
1e-10, 524288, 1, Classic, 0, 158.122, 0.993676, 268.117
1e-10, 524288, 1, Classic, 1, 158.122, 0.993676, 267.507
1e-10, 524288, 1, Classic, 2, 158.122, 0.993676, 267.61
1e-10, 524288, 1, Classic, 3, 158.122, 0.993676, 267.439
1e-10, 524288, 1, Classic, 4, 158.122, 0.993676, 267.387
1e-10, 524288, 1, Classic, 5, 158.122, 0.993676, 267.453
1e-10, 524288, 1, Classic, 6, 158.122, 0.993676, 267.611
1e-10, 524288, 1, Classic, 7, 158.122, 0.993676, 267.396
1e-10, 524288, 1, Classic, 8, 158.122, 0.993676, 267.403
1e-10, 524288, 1, Classic, mean, N.A, N.A, 267.547
1e-10, 524288, 1, Classic, stddev, N.A, N.A, 0.230328
1e-10, 524288, 1, TaskBased, 0, 158.122, 0.993676, 267.867
1e-10, 524288, 1, TaskBased, 1, 158.122, 0.993676, 267.969
1e-10, 524288, 1, TaskBased, 2, 158.122, 0.993676, 267.767
1e-10, 524288, 1, TaskBased, 3, 158.122, 0.993676, 267.802
1e-10, 524288, 1, TaskBased, 4, 158.122, 0.993676, 267.89
1e-10, 524288, 1, TaskBased, 5, 158.122, 0.993676, 267.989
1e-10, 524288, 1, TaskBased, 6, 158.122, 0.993676, 267.779
1e-10, 524288, 1, TaskBased, 7, 158.122, 0.993676, 267.719
1e-10, 524288, 1, TaskBased, 8, 158.122, 0.993676, 267.947
1e-10, 524288, 1, TaskBased, mean, N.A, N.A, 267.859
1e-10, 524288, 1, TaskBased, stddev, N.A, N.A, 0.0970343
1e-08, 32768, 1, Classic, 0, 20.7462, 0.951798, 6.05596
1e-08, 32768, 1, Classic, 1, 20.7462, 0.951798, 6.07264
1e-08, 32768, 1, Classic, 2, 20.7462, 0.951798, 6.07089
1e-08, 32768, 1, Classic, 3, 20.7462, 0.951798, 6.07156
1e-08, 32768, 1, Classic, 4, 20.7462, 0.951798, 6.07342
1e-08, 32768, 1, Classic, 5, 20.7462, 0.951798, 6.07115
1e-08, 32768, 1, Classic, 6, 20.7462, 0.951798, 6.07072
1e-08, 32768, 1, Classic, 7, 20.7462, 0.951798, 6.07028
1e-08, 32768, 1, Classic, 8, 20.7462, 0.951798, 6.07173
1e-08, 32768, 1, Classic, mean, N.A, N.A, 6.06982
1e-08, 32768, 1, Classic, stddev, N.A, N.A, 0.00528869
1e-08, 32768, 1, TaskBased, 0, 20.7462, 0.951798, 6.11284
1e-08, 32768, 1, TaskBased, 1, 20.7462, 0.951798, 6.09972
1e-08, 32768, 1, TaskBased, 2, 20.7462, 0.951798, 6.09804
1e-08, 32768, 1, TaskBased, 3, 20.7462, 0.951798, 6.09946
1e-08, 32768, 1, TaskBased, 4, 20.7462, 0.951798, 6.09992
1e-08, 32768, 1, TaskBased, 5, 20.7462, 0.951798, 6.10068
1e-08, 32768, 1, TaskBased, 6, 20.7462, 0.951798, 6.09905
1e-08, 32768, 1, TaskBased, 7, 20.7462, 0.951798, 6.09896
1e-08, 32768, 1, TaskBased, 8, 20.7462, 0.951798, 6.09968
1e-08, 32768, 1, TaskBased, mean, N.A, N.A, 6.10093
1e-08, 32768, 1, TaskBased, stddev, N.A, N.A, 0.00452692
1e-08, 65536, 1, Classic, 0, 36.7477, 0.972787, 14.0791
1e-08, 65536, 1, Classic, 1, 36.7477, 0.972787, 14.0749
1e-08, 65536, 1, Classic, 2, 36.7477, 0.972787, 14.0851
1e-08, 65536, 1, Classic, 3, 36.7477, 0.972787, 14.0739
1e-08, 65536, 1, Classic, 4, 36.7477, 0.972787, 14.0734
1e-08, 65536, 1, Classic, 5, 36.7477, 0.972787, 14.0758
1e-08, 65536, 1, Classic, 6, 36.7477, 0.972787, 14.071
1e-08, 65536, 1, Classic, 7, 36.7477, 0.972787, 14.0732
1e-08, 65536, 1, Classic, 8, 36.7477, 0.972787, 14.0731
1e-08, 65536, 1, Classic, mean, N.A, N.A, 14.0755
1e-08, 65536, 1, Classic, stddev, N.A, N.A, 0.00424825
1e-08, 65536, 1, TaskBased, 0, 36.7477, 0.972787, 14.1253
1e-08, 65536, 1, TaskBased, 1, 36.7477, 0.972787, 14.1231
1e-08, 65536, 1, TaskBased, 2, 36.7477, 0.972787, 14.1341
1e-08, 65536, 1, TaskBased, 3, 36.7477, 0.972787, 14.1223
1e-08, 65536, 1, TaskBased, 4, 36.7477, 0.972787, 14.1227
1e-08, 65536, 1, TaskBased, 5, 36.7477, 0.972787, 14.1223
1e-08, 65536, 1, TaskBased, 6, 36.7477, 0.972787, 14.1372
1e-08, 65536, 1, TaskBased, 7, 36.7477, 0.972787, 14.1219
1e-08, 65536, 1, TaskBased, 8, 36.7477, 0.972787, 14.1244
1e-08, 65536, 1, TaskBased, mean, N.A, N.A, 14.1259
1e-08, 65536, 1, TaskBased, stddev, N.A, N.A, 0.00566806
1e-08, 131072, 1, Classic, 0, 66.4195, 0.984944, 31.6268
1e-08, 131072, 1, Classic, 1, 66.4195, 0.984944, 31.6168
1e-08, 131072, 1, Classic, 2, 66.4195, 0.984944, 31.6121
1e-08, 131072, 1, Classic, 3, 66.4195, 0.984944, 31.6053
1e-08, 131072, 1, Classic, 4, 66.4195, 0.984944, 31.6063
