epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s) 
0.0001, 262144, 8, Classic, 0, 275.28, 0.996367, 1.21856
0.0001, 262144, 8, Classic, 1, 275.28, 0.996367, 1.26097
0.0001, 262144, 8, Classic, 2, 275.28, 0.996367, 1.20402
0.0001, 262144, 8, Classic, 3, 275.28, 0.996367, 1.36755
0.0001, 262144, 8, Classic, 4, 275.28, 0.996367, 1.17346
0.0001, 262144, 8, Classic, 5, 275.28, 0.996367, 1.28798
0.0001, 262144, 8, Classic, 6, 275.28, 0.996367, 1.34587
0.0001, 262144, 8, Classic, 7, 275.28, 0.996367, 1.36955
0.0001, 262144, 8, Classic, 8, 275.28, 0.996367, 1.14153
0.0001, 262144, 8, Classic, mean, N.A, N.A, 1.26328
0.0001, 262144, 8, Classic, stddev, N.A, N.A, 0.0851489
0.0001, 262144, 8, TaskBased, 0, 275.28, 0.996367, 1.07874
0.0001, 262144, 8, TaskBased, 1, 275.28, 0.996367, 1.10937
0.0001, 262144, 8, TaskBased, 2, 275.28, 0.996367, 1.12125
0.0001, 262144, 8, TaskBased, 3, 275.28, 0.996367, 1.05319
0.0001, 262144, 8, TaskBased, 4, 275.28, 0.996367, 1.11362
0.0001, 262144, 8, TaskBased, 5, 275.28, 0.996367, 1.1355
0.0001, 262144, 8, TaskBased, 6, 275.28, 0.996367, 1.03198
0.0001, 262144, 8, TaskBased, 7, 275.28, 0.996367, 1.08981
0.0001, 262144, 8, TaskBased, 8, 275.28, 0.996367, 1.07893
0.0001, 262144, 8, TaskBased, mean, N.A, N.A, 1.09027
0.0001, 262144, 8, TaskBased, stddev, N.A, N.A, 0.0334504
0.0001, 524288, 16, Classic, 0, 502.238, 0.998009, 2.55147
0.0001, 524288, 16, Classic, 1, 502.238, 0.998009, 2.85503
0.0001, 524288, 16, Classic, 2, 502.238, 0.998009, 2.40452
0.0001, 524288, 16, Classic, 3, 502.238, 0.998009, 3.04818
0.0001, 524288, 16, Classic, 4, 502.238, 0.998009, 2.65033
0.0001, 524288, 16, Classic, 5, 502.238, 0.998009, 2.62058
0.0001, 524288, 16, Classic, 6, 502.238, 0.998009, 2.46609
0.0001, 524288, 16, Classic, 7, 502.238, 0.998009, 2.43636
0.0001, 524288, 16, Classic, 8, 502.238, 0.998009, 2.54167
0.0001, 524288, 16, Classic, mean, N.A, N.A, 2.61936
0.0001, 524288, 16, Classic, stddev, N.A, N.A, 0.210407
0.0001, 524288, 16, TaskBased, 0, 502.238, 0.998009, 1.84848
0.0001, 524288, 16, TaskBased, 1, 502.238, 0.998009, 1.84079
0.0001, 524288, 16, TaskBased, 2, 502.238, 0.998009, 1.98706
0.0001, 524288, 16, TaskBased, 3, 502.238, 0.998009, 2.15206
0.0001, 524288, 16, TaskBased, 4, 502.238, 0.998009, 2.01656
0.0001, 524288, 16, TaskBased, 5, 502.238, 0.998009, 2.08303
0.0001, 524288, 16, TaskBased, 6, 502.238, 0.998009, 1.95165
0.0001, 524288, 16, TaskBased, 7, 502.238, 0.998009, 2.05813
0.0001, 524288, 16, TaskBased, 8, 502.238, 0.998009, 1.87685
0.0001, 524288, 16, TaskBased, mean, N.A, N.A, 1.9794
0.0001, 524288, 16, TaskBased, stddev, N.A, N.A, 0.109448
