epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
1e-10, 524288, 16, TaskBased, 7, 158.122, 0.993676, 17.3745
1e-10, 524288, 16, TaskBased, 8, 158.122, 0.993676, 17.6666
1e-10, 524288, 16, TaskBased, mean, N.A, N.A, 17.4525
1e-10, 524288, 16, TaskBased, stddev, N.A, N.A, 0.179446
1e-08, 524288, 1, Classic, 0, 216.496, 0.995381, 77.252
1e-08, 524288, 1, Classic, 1, 216.496, 0.995381, 91.2693
1e-08, 524288, 1, Classic, 2, 216.496, 0.995381, 74.7355
1e-08, 524288, 1, Classic, 3, 216.496, 0.995381, 74.7139
1e-08, 524288, 1, Classic, 4, 216.496, 0.995381, 74.6451
1e-08, 524288, 1, Classic, 5, 216.496, 0.995381, 74.6368
1e-08, 524288, 1, Classic, 6, 216.496, 0.995381, 74.6335
1e-08, 524288, 1, Classic, 7, 216.496, 0.995381, 74.6244
1e-08, 524288, 1, Classic, 8, 216.496, 0.995381, 74.6207
1e-08, 524288, 1, Classic, mean, N.A, N.A, 76.7924
1e-08, 524288, 1, Classic, stddev, N.A, N.A, 5.49634
1e-08, 524288, 2, Classic, 0, 216.496, 0.995381, 55.3706
1e-08, 524288, 2, Classic, 1, 216.496, 0.995381, 53.8233
1e-08, 524288, 2, Classic, 2, 216.496, 0.995381, 52.4268
1e-08, 524288, 2, Classic, 3, 216.496, 0.995381, 49.5122
1e-08, 524288, 2, Classic, 4, 216.496, 0.995381, 49.2929
1e-08, 524288, 2, Classic, 5, 216.496, 0.995381, 50.1612
1e-08, 524288, 2, Classic, 6, 216.496, 0.995381, 47.7477
1e-08, 524288, 2, Classic, 7, 216.496, 0.995381, 48.5073
1e-08, 524288, 2, Classic, 8, 216.496, 0.995381, 48.4669
1e-08, 524288, 2, Classic, mean, N.A, N.A, 50.5899
1e-08, 524288, 2, Classic, stddev, N.A, N.A, 2.66068
1e-08, 524288, 4, Classic, 0, 216.496, 0.995381, 26.5876
1e-08, 524288, 4, Classic, 1, 216.496, 0.995381, 25.9648
1e-08, 524288, 4, Classic, 2, 216.496, 0.995381, 26.641
1e-08, 524288, 4, Classic, 3, 216.496, 0.995381, 25.3361
1e-08, 524288, 4, Classic, 4, 216.496, 0.995381, 25.1673
1e-08, 524288, 4, Classic, 5, 216.496, 0.995381, 25.2638
1e-08, 524288, 4, Classic, 6, 216.496, 0.995381, 24.6184
1e-08, 524288, 4, Classic, 7, 216.496, 0.995381, 24.9779
1e-08, 524288, 4, Classic, 8, 216.496, 0.995381, 24.5267
1e-08, 524288, 4, Classic, mean, N.A, N.A, 25.4537
1e-08, 524288, 4, Classic, stddev, N.A, N.A, 0.780396
1e-08, 524288, 8, Classic, 0, 216.496, 0.995381, 15.5124
1e-08, 524288, 8, Classic, 1, 216.496, 0.995381, 15.9149
1e-08, 524288, 8, Classic, 2, 216.496, 0.995381, 15.5712
1e-08, 524288, 8, Classic, 3, 216.496, 0.995381, 15.7934
1e-08, 524288, 8, Classic, 4, 216.496, 0.995381, 15.7091
1e-08, 524288, 8, Classic, 5, 216.496, 0.995381, 15.2773
1e-08, 524288, 8, Classic, 6, 216.496, 0.995381, 15.4554
1e-08, 524288, 8, Classic, 7, 216.496, 0.995381, 15.5284
1e-08, 524288, 8, Classic, 8, 216.496, 0.995381, 15.4707
1e-08, 524288, 8, Classic, mean, N.A, N.A, 15.5814
1e-08, 524288, 8, Classic, stddev, N.A, N.A, 0.193897
1e-08, 524288, 16, Classic, 0, 216.496, 0.995381, 12.808
1e-08, 524288, 16, Classic, 1, 216.496, 0.995381, 12.9484
1e-08, 524288, 16, Classic, 2, 216.496, 0.995381, 12.649
1e-08, 524288, 16, Classic, 3, 216.496, 0.995381, 12.7754
1e-08, 524288, 16, Classic, 4, 216.496, 0.995381, 12.6157
1e-08, 524288, 16, Classic, 5, 216.496, 0.995381, 12.6831
1e-08, 524288, 16, Classic, 6, 216.496, 0.995381, 12.6792
1e-08, 524288, 16, Classic, 7, 216.496, 0.995381, 12.4574
1e-08, 524288, 16, Classic, 8, 216.496, 0.995381, 12.8055
1e-08, 524288, 16, Classic, mean, N.A, N.A, 12.7135
1e-08, 524288, 16, Classic, stddev, N.A, N.A, 0.140453
1e-08, 524288, 1, TaskBased, 0, 216.496, 0.995381, 80.1216
1e-08, 524288, 1, TaskBased, 1, 216.496, 0.995381, 73.973
1e-08, 524288, 1, TaskBased, 2, 216.496, 0.995381, 73.9505
1e-08, 524288, 1, TaskBased, 3, 216.496, 0.995381, 73.8931
1e-08, 524288, 1, TaskBased, 4, 216.496, 0.995381, 73.8812
1e-08, 524288, 1, TaskBased, 5, 216.496, 0.995381, 73.8761
1e-08, 524288, 1, TaskBased, 6, 216.496, 0.995381, 73.8386
1e-08, 524288, 1, TaskBased, 7, 216.496, 0.995381, 73.8294
1e-08, 524288, 1, TaskBased, 8, 216.496, 0.995381, 73.8549
1e-08, 524288, 1, TaskBased, mean, N.A, N.A, 74.5798
1e-08, 524288, 1, TaskBased, stddev, N.A, N.A, 2.07872
1e-08, 524288, 2, TaskBased, 0, 216.496, 0.995381, 57.8391
1e-08, 524288, 2, TaskBased, 1, 216.496, 0.995381, 46.5587
1e-08, 524288, 2, TaskBased, 2, 216.496, 0.995381, 44.6649
1e-08, 524288, 2, TaskBased, 3, 216.496, 0.995381, 43.0177
1e-08, 524288, 2, TaskBased, 4, 216.496, 0.995381, 44.9545
1e-08, 524288, 2, TaskBased, 5, 216.496, 0.995381, 39.652
1e-08, 524288, 2, TaskBased, 6, 216.496, 0.995381, 39.7035
